Time(ms),Power(mW)
151900,108164
152000,108164
152100,107836
152200,107947
152300,107836
152400,108164
152500,108275
152600,108275
152700,107836
152800,109047
152900,108164
153000,107836
153100,108164
153200,108164
153300,108164
153400,108164
153500,108164
153600,107947
153700,107836
153800,108164
153900,107947
154000,108164
154100,108164
154200,108164
154300,107836
154400,107836
154500,107836
154600,108164
154700,108164
154800,108164
154900,109047
155000,108275
155100,107836
155200,108164
155300,108164
155400,108164
155500,108164
155600,107836
155700,107836
155800,109158
155900,109047
156000,108164
156100,107836
156200,109047
156300,108164
156400,107836
156500,109047
156600,109047
156700,108164
156800,108164
156900,108164
157000,109047
157100,108164
157200,108164
157300,109158
157400,109047
157500,108164
157600,108164
157700,108275
157800,109158
157900,109158
158000,108164
158100,107836
158200,109047
158300,109158
158400,108164
158500,108275
158600,107836
158700,107947
158800,109047
158900,108275
159000,108164
159100,109158
159200,108164
159300,107836
159400,107836
159500,107947
159600,107836
159700,108164
159800,108164
159900,108164
160000,107836
160100,107947
160200,107836
160300,107836
160400,108164
160500,108164
160600,108164
160700,108164
160800,107836
160900,107836
161000,107836
161100,107836
161200,108164
161300,108164
161400,108275
161500,107836
161600,107836
161700,109158
161800,109047
161900,108164
162000,107836
162100,109047
162200,108164
162300,107836
162400,107836
162500,109047
162600,108164
162700,108164
162800,107836
162900,107836
163000,107836
163100,107836
163200,108275
163300,108164
163400,107836
163500,107836
163600,107836
163700,108885
163800,108275
163900,107836
164000,107947
164100,108164
164200,107947
164300,108164
164400,107836
164500,107836
164600,107836
164700,107836
164800,109158
164900,108164
165000,108164
165100,107836
165200,107836
165300,107947
165400,107836
165500,107947
165600,108164
165700,108164
165800,107836
165900,107836
166000,107836
166100,107836
166200,108164
166300,107836
166400,108164
166500,109047
166600,108164
166700,107836
166800,108773
166900,108164
167000,108164
167100,107836
167200,107836
167300,108773
167400,108164
167500,107836
167600,107836
167700,107947
167800,109047
167900,108164
168000,107836
168100,107836
168200,109158
168300,109158
168400,108164
168500,107836
168600,109047
168700,108275
168800,107947
168900,107836
169000,107836
169100,108275
