Time(ms),Power(mW)
146100,90167
146200,90167
146300,90167
146400,90167
146500,90167
146600,90167
146700,90167
146800,90167
146900,90167
147000,90167
147100,90167
147200,90167
147300,90167
147400,90167
147500,90167
147600,90167
147700,90167
147800,90167
147900,90167
148000,90167
148100,90167
148200,90167
148300,90167
148400,90167
148500,90167
148600,90167
148700,90167
148800,90167
148900,90167
149000,90167
149100,90167
149200,90259
149300,90259
149400,90259
149500,90259
149600,90259
149700,90259
149800,90259
149900,90259
150000,90259
150100,90259
150200,90259
150300,90259
150400,90259
150500,90259
150600,90259
150700,90259
150800,90259
150900,90259
151000,90259
151100,90259
151200,90259
151300,90259
151400,90259
151500,90259
151600,90259
151700,90259
151800,90259
151900,90259
152000,90259
152100,90259
152200,90259
152300,90259
152400,90259
152500,90259
152600,90259
152700,90259
152800,90259
152900,90259
153000,90259
153100,90259
153200,90259
153300,90259
153400,90259
153500,90259
153600,90259
153700,90259
153800,90259
153900,90259
154000,90259
154100,90259
154200,90167
154300,90167
154400,90167
154500,90167
154600,90167
154700,90167
154800,90167
154900,90167
155000,90167
155100,90167
155200,90167
155300,90167
155400,90167
155500,90167
155600,90167
155700,90167
155800,90167
155900,90167
156000,90167
156100,90167
156200,90167
156300,90167
156400,90167
156500,90167
156600,90167
156700,90167
156800,90167
156900,90167
157000,90167
157100,90167
157200,90167
157300,90167
157400,90167
157500,90167
157600,90167
157700,90167
157800,90167
157900,90167
158000,90167
158100,90167
158200,90167
158300,90167
158400,90167
158500,90167
158600,90167
158700,90167
158800,90167
158900,90167
159000,90167
159100,90167
159200,90167
159300,90167
159400,90167
159500,90167
159600,90167
159700,90167
159800,90167
159900,90167
160000,90167
160100,90167
160200,90167
160300,90167
160400,90167
160500,90167
160600,90167
160700,90167
160800,90167
160900,90167
161000,90167
161100,90167
161200,90167
161300,90167
161400,90167
161500,90167
161600,90167
161700,90167
161800,90167
161900,90167
162000,90167
162100,90167
162200,90167
162300,90167
162400,90167
162500,90167
162600,90167
162700,90167
162800,90167
162900,90167
163000,90167
163100,90167
163200,90167
163300,90167
163400,90167
163500,90167
163600,90167
163700,90167
163800,90167
163900,90167
164000,90167
164100,90167
164200,90259
164300,90259
164400,90259
164500,90259
164600,90259
164700,90259
164800,90259
164900,90259
165000,90259
165100,90259
165200,90259
165300,90259
165400,90259
165500,90259
165600,90259
165700,90259
165800,90259
165900,90259
166000,90259
166100,90259
166200,90259
166300,90259
166400,90259
166500,90259
166600,90259
166700,90259
166800,90259
166900,90259
167000,90259
167100,90259
167200,90259
167300,90259
167400,90259
167500,90259
167600,90259
167700,90259
167800,90259
167900,90259
168000,90259
168100,90259
168200,90259
168300,90259
168400,90259
168500,90259
168600,90259
168700,90259
168800,90259
168900,90259
169000,90259
169100,90259
169200,90167
169300,90167
169400,90167
169500,90167
169600,90167
169700,90167
169800,90167
169900,90167
170000,90167
170100,90167
170200,90167
170300,90167
170400,90167
170500,90167
170600,90167
170700,90167
170800,90167
170900,90167
171000,90167
171100,90167
171200,90167
171300,90167
171400,90167
171500,90167
171600,90167
171700,90167
171800,90167
171900,90167
172000,90167
172100,90167
172200,90167
172300,90167
172400,90167
172500,90167
172600,90167
172700,90167
172800,90167
172900,90167
173000,90167
173100,90167
173200,90167
173300,90167
173400,90167
173500,90167
173600,90167
173700,90167
173800,90167
173900,90167
174000,90167
174100,90167
174200,90167
174300,90167
174400,90167
174500,90167
174600,90167
174700,90167
174800,90167
174900,90167
175000,90167
175100,90167
175200,90167
175300,90167
175400,90167
175500,90167
175600,90167
175700,90167
175800,90167
175900,90167
176000,90167
176100,90167
176200,90167
176300,90167
176400,90167
176500,90167
176600,90167
176700,90167
176800,90167
176900,90167
177000,90167
177100,90167
177200,90167
177300,90167
177400,90167
177500,90167
177600,90167
177700,90167
177800,90167
177900,90167
178000,90167
178100,90167
178200,90167
178300,90167
178400,90167
178500,90167
178600,90167
178700,90167
178800,90167
178900,90167
179000,90167
179100,90167
179200,90167
179300,90167
179400,90167
179500,90167
179600,90167
179700,90167
179800,90167
179900,90167
180000,90167
180100,90167
180200,90167
180300,90167
180400,90167
180500,90167
180600,90167
180700,90167
180800,90167
180900,90167
181000,90167
181100,90167
181200,90167
181300,90167
181400,90167
181500,90167
181600,90167
181700,90167
181800,90167
181900,90167
182000,90167
182100,90167
182200,90167
182300,90167
182400,90167
182500,90167
182600,90167
182700,90167
182800,90167
182900,90167
183000,90167
183100,90167
183200,90167
183300,90167
183400,90167
183500,90167
183600,90167
183700,90167
183800,90167
183900,90167
184000,90167
184100,90259
184200,90259
184300,90259
184400,90259
184500,90259
184600,90259
184700,90259
184800,90259
184900,90259
185000,90259
185100,90259
185200,90259
185300,90259
185400,90259
185500,90259
185600,90259
185700,90259
185800,90259
185900,90259
186000,90259
186100,90259
186200,90259
186300,90259
186400,90259
186500,90259
186600,90259
186700,90259
186800,90259
186900,90259
187000,90259
187100,90259
187200,90259
187300,90259
187400,90259
187500,90259
187600,90259
187700,90259
187800,90259
187900,90259
188000,90259
188100,90259
188200,90259
188300,90259
188400,90259
188500,90259
188600,90259
188700,90259
188800,90259
188900,90259
189000,90259
189100,90259
189200,90259
189300,90259
189400,90259
189500,90259
189600,90259
189700,90259
189800,90259
189900,90259
190000,90259
190100,90259
190200,90259
190300,90259
190400,90259
190500,90259
190600,90259
190700,90259
190800,90259
190900,90259
191000,90259
191100,90259
191200,90259
191300,90259
191400,90259
191500,90259
191600,90259
191700,90259
191800,90259
191900,90259
192000,90259
192100,90259
192200,90259
192300,90259
192400,90259
192500,90259
192600,90259
192700,90259
192800,90259
192900,90259
193000,90259
193100,90259
193200,90259
193300,90259
193400,90259
193500,90259
193600,90259
193700,90259
193800,90259
193900,90259
194000,90259
194100,90167
194200,90167
194300,90167
194400,90167
194500,90167
194600,90167
194700,90167
194800,90167
194900,90167
195000,90167
195100,90167
195200,90167
195300,90167
195400,90167
195500,90167
195600,90167
195700,90167
195800,90167
195900,90167
196000,90167
196100,90167
196200,90167
196300,90167
196400,90167
196500,90167
196600,90167
196700,90167
196800,90167
196900,90167
197000,90167
197100,90167
197200,90167
197300,90167
197400,90167
197500,90167
197600,90167
197700,90167
197800,90167
197900,90167
198000,90167
198100,90167
198200,90167
198300,90167
198400,90167
198500,90167
198600,90167
198700,90167
198800,90167
198900,90167
199000,90167
199100,90167
199200,90167
199300,90167
199400,90167
199500,90167
199600,90167
199700,90167
199800,90167
199900,90167
200000,90167
200100,90167
200200,90167
200300,90167
200400,90167
200500,90167
200600,90167
200700,90167
200800,90167
200900,90167
201000,90167
201100,90167
201200,90167
201300,90167
201400,90167
201500,90167
201600,90167
201700,90167
201800,90167
201900,90167
202000,90167
202100,90167
202200,90167
202300,90167
202400,90167
202500,90167
202600,90167
202700,90167
202800,90167
202900,90167
203000,90167
203100,90167
203200,90167
203300,90167
203400,90167
203500,90167
203600,90167
203700,90167
203800,90167
203900,90167
204000,90167
204100,90259
204200,90259
204300,90259
204400,90259
204500,90259
204600,90259
204700,90259
204800,90259
204900,90259
205000,90259
205100,90259
205200,90259
205300,90259
205400,90259
205500,90259
205600,90259
205700,90259
205800,90259
205900,90259
206000,90259
206100,90259
206200,90259
206300,90259
206400,90259
206500,90259
206600,90259
206700,90259
206800,90259
206900,90259
207000,90259
207100,90259
207200,90259
207300,90259
207400,90259
207500,90259
207600,90259
207700,90259
207800,90259
207900,90259
208000,90259
208100,90259
208200,90259
208300,90259
208400,90259
208500,90259
208600,90259
208700,90259
208800,90259
208900,90259
209000,90259
209100,90167
209200,90167
209300,90167
209400,90167
209500,90167
209600,90167
209700,90167
209800,90167
209900,90167
210000,90167
210100,90167
210200,90167
210300,90167
210400,90167
210500,90167
210600,90167
210700,90167
210800,90167
210900,90167
211000,90167
211100,90167
211200,90167
211300,90167
211400,90167
211500,90167
211600,90167
211700,90167
211800,90167
211900,90167
212000,90167
212100,90167
212200,90167
212300,90167
212400,90167
212500,90167
212600,90167
212700,90167
212800,90167
212900,90167
213000,90167
213100,90167
213200,90167
213300,90167
213400,90167
213500,90167
213600,90167
213700,90167
213800,90167
213900,90167
214000,90167
214100,90495
214200,90495
214300,90495
214400,90495
214500,90495
214600,90495
214700,90495
214800,90495
214900,90495
215000,90495
215100,90495
215200,90495
215300,90495
215400,90495
215500,90495
215600,90495
215700,90495
215800,90495
215900,90495
216000,90495
216100,90495
216200,90495
216300,90495
216400,90495
216500,90495
216600,90495
216700,90495
216800,90495
216900,90495
217000,90495
217100,90495
217200,90495
217300,90495
217400,90495
217500,90495
217600,90495
217700,90495
217800,90495
217900,90495
218000,90495
218100,90495
218200,90495
218300,90495
218400,90495
218500,90495
218600,90495
218700,90495
218800,90495
218900,90495
219000,90495
219100,90167
219200,90167
219300,90167
219400,90167
219500,90167
219600,90167
219700,90167
219800,90167
219900,90167
220000,90167
220100,90167
220200,90167
220300,90167
220400,90167
220500,90167
220600,90167
220700,90167
220800,90167
220900,90167
221000,90167
221100,90167
221200,90167
221300,90167
221400,90167
221500,90167
221600,90167
221700,90167
221800,90167
221900,90167
222000,90167
222100,90167
222200,90167
222300,90167
222400,90167
222500,90167
222600,90167
222700,90167
222800,90167
222900,90167
223000,90167
223100,90167
223200,90167
223300,90167
223400,90167
223500,90167
223600,90167
223700,90167
223800,90167
223900,90167
224000,90167
224100,90167
224200,90167
224300,90167
224400,90167
224500,90167
224600,90167
224700,90167
224800,90167
224900,90167
225000,90167
225100,90167
225200,90167
225300,90167
225400,90167
225500,90167
225600,90167
225700,90167
225800,90167
225900,90167
226000,90167
226100,90167
226200,90167
226300,90167
226400,90167
226500,90167
226600,90167
226700,90167
226800,90167
226900,90167
227000,90167
227100,90167
227200,90167
227300,90167
227400,90167
227500,90167
227600,90167
227700,90167
227800,90167
227900,90167
228000,90167
228100,90167
228200,90167
228300,90167
228400,90167
228500,90167
228600,90167
228700,90167
228800,90167
228900,90167
229000,90167
229100,90167
229200,90167
229300,90167
229400,90167
229500,90167
229600,90167
229700,90167
229800,90167
229900,90167
230000,90167
230100,90167
230200,90167
230300,90167
230400,90167
230500,90167
230600,90167
230700,90167
230800,90167
230900,90167
231000,90167
231100,90167
231200,90167
231300,90167
231400,90167
231500,90167
231600,90167
231700,90167
231800,90167
231900,90167
232000,90167
232100,90167
232200,90167
232300,90167
232400,90167
232500,90167
