Time(ms),Power(mW)
211500,193873
211600,194154
211700,193955
211800,191584
211900,191452
212000,191452
212100,191452
212200,191452
212300,191256
212400,191256
212500,191452
212600,191452
212700,191452
212800,191452
212900,191452
213000,193346
213100,193873
213200,191780
213300,191452
213400,193545
213500,194154
213600,191780
213700,191780
213800,193873
213900,193674
214000,191780
214100,191256
214200,191452
214300,191452
214400,193674
214500,194154
214600,193955
214700,191780
214800,191452
214900,191452
215000,191452
215100,191452
215200,193674
215300,194154
215400,191780
215500,191452
215600,193873
215700,194154
215800,191780
215900,191256
216000,193873
216100,194154
216200,193955
216300,191780
216400,191452
216500,191452
216600,193674
216700,194154
216800,191584
216900,191452
217000,193873
217100,193955
217200,194154
217300,194154
217400,194154
217500,194154
217600,193955
217700,192061
217800,191452
217900,193873
218000,194154
218100,194154
218200,191864
218300,191452
218400,193873
218500,194154
218600,194154
218700,193955
218800,192061
218900,191584
219000,193674
219100,193955
219200,193955
219300,191780
219400,191452
219500,193873
219600,194154
219700,193955
219800,192061
219900,191780
220000,193674
220100,194154
220200,192061
220300,191780
220400,191452
220500,191452
220600,191452
220700,191452
220800,191452
220900,191452
221000,191452
221100,191452
221200,191452
221300,191452
221400,191452
221500,191452
221600,191452
221700,191452
221800,191452
221900,191452
222000,193873
222100,194154
222200,191780
222300,191452
222400,191780
222500,191780
222600,191452
222700,193873
222800,194154
222900,194154
223000,191780
223100,191780
223200,191452
223300,193873
223400,194154
223500,191584
223600,191780
223700,191780
223800,191452
223900,191452
224000,191452
224100,191452
224200,191780
224300,191452
224400,191452
224500,191452
224600,191256
224700,191452
224800,191452
224900,191452
225000,191452
225100,191452
225200,191452
225300,191256
225400,191256
225500,191452
225600,191452
225700,191452
225800,191452
225900,191452
226000,191452
226100,191256
226200,191452
226300,191452
226400,191452
226500,191452
226600,191452
226700,191452
226800,193873
226900,194154
227000,191780
227100,191452
227200,191780
227300,191452
227400,191452
227500,191452
227600,191452
227700,193873
227800,193955
227900,192061
228000,191780
228100,193873
228200,194154
228300,192061
228400,191780
228500,191780
228600,193873
228700,194154
228800,192061
228900,191780
229000,193873
229100,194154
229200,192061
229300,191452
229400,191584
229500,191780
229600,191584
229700,191584
229800,191780
229900,191780
230000,191584
230100,191452
230200,191256
230300,191780
230400,191780
230500,191780
230600,191780
230700,191584
230800,191452
230900,191452
231000,191452
231100,191452
231200,193674
231300,194154
231400,192061
231500,191780
231600,193674
231700,194154
231800,194154
231900,192061
232000,191780
232100,191780
232200,193674
232300,194154
